Date,DIS,NFLX,CMCSA,EA,TTWO,WBD,SPOT,LYV,IMAX
2024-01-02 14:30:00+00:00,90.37000274658203,471.5,43.775001525878906,135.41000366210938,158.86000061035156,11.494999885559082,186.4199981689453,93.97000122070312,15.069999694824219
2024-01-02 15:30:00+00:00,90.67500305175781,472.29998779296875,43.625,135.625,159.39999389648438,11.670000076293945,187.68499755859375,92.4749984741211,14.96500015258789
2024-01-02 16:30:00+00:00,91.2428970336914,470.6099853515625,43.94499969482422,135.61500549316406,159.36500549316406,11.854999542236328,188.8699951171875,92.2699966430664,14.970000267028809
2024-01-02 17:30:00+00:00,91.08999633789062,469.1000061035156,44.0,135.64500427246094,159.46499633789062,11.84000015258789,188.13999938964844,91.63999938964844,14.869999885559082
2024-01-02 18:30:00+00:00,90.61000061035156,465.0400085449219,43.947601318359375,135.6199951171875,158.80999755859375,11.670000076293945,187.42999267578125,92.1050033569336,14.920000076293945
2024-01-02 19:30:00+00:00,90.2750015258789,464.2550048828125,43.564998626708984,135.5,158.75999450683594,11.5649995803833,187.88999938964844,91.7249984741211,14.904999732971191
2024-01-02 20:30:00+00:00,90.73999786376953,468.3999938964844,43.69499969482422,135.7550048828125,159.25999450683594,11.65999984741211,188.8000030517578,91.80000305175781,14.989999771118164
2024-01-03 14:30:00+00:00,90.70999908447266,472.3800048828125,43.47999954223633,135.72000122070312,157.99000549316406,11.274999618530273,186.9499969482422,90.01000213623047,15.0600004196167
2024-01-03 15:30:00+00:00,90.87999725341797,471.32000732421875,43.625,135.50999450683594,158.80999755859375,11.295000076293945,186.9499969482422,90.51000213623047,15.039999961853027
2024-01-03 16:30:00+00:00,90.69000244140625,471.260009765625,43.59000015258789,135.47999572753906,158.38999938964844,11.3149995803833,186.7899932861328,90.16999816894531,14.920000076293945
2024-01-03 17:30:00+00:00,91.37000274658203,472.2300109863281,43.73500061035156,135.85000610351562,158.41000366210938,11.49779987335205,187.02999877929688,90.48999786376953,14.9350004196167
2024-01-03 18:30:00+00:00,92.04830169677734,472.2049865722656,43.83110046386719,135.8699951171875,158.49000549316406,11.550000190734863,186.94000244140625,90.31999969482422,15.050000190734863
2024-01-03 19:30:00+00:00,91.48999786376953,469.510009765625,43.494998931884766,136.0050048828125,158.4199981689453,11.34000015258789,187.72999572753906,89.82499694824219,15.0
2024-01-03 20:30:00+00:00,91.66000366210938,470.30999755859375,43.29999923706055,135.72000122070312,158.38999938964844,11.279999732971191,187.9600067138672,89.36000061035156,15.039999961853027
2024-01-04 14:30:00+00:00,90.1449966430664,472.1099853515625,42.77000045776367,136.10000610351562,158.83999633789062,11.220000267028809,192.88499450683594,89.94999694824219,15.0600004196167
2024-01-04 15:30:00+00:00,90.3499984741211,478.4750061035156,42.70000076293945,136.47000122070312,159.90499877929688,11.274999618530273,193.94000244140625,90.4000015258789,15.079999923706055
2024-01-04 16:30:00+00:00,90.46499633789062,477.1300048828125,42.80500030517578,136.1999969482422,160.27999877929688,11.229999542236328,194.88999938964844,89.8550033569336,14.949999809265137
2024-01-04 17:30:00+00:00,90.20500183105469,477.981201171875,42.654998779296875,136.1999969482422,160.41000366210938,11.244999885559082,194.94000244140625,89.56999969482422,15.024999618530273
2024-01-04 18:30:00+00:00,90.37999725341797,474.9100036621094,42.560001373291016,135.97999572753906,159.42999267578125,11.260000228881836,193.49000549316406,89.48999786376953,14.989999771118164
2024-01-04 19:30:00+00:00,90.87999725341797,475.989990234375,42.709999084472656,136.24000549316406,159.2100067138672,11.354999542236328,192.92999267578125,89.38999938964844,15.029999732971191
2024-01-04 20:30:00+00:00,90.56999969482422,474.6700134277344,42.630001068115234,135.9600067138672,158.83999633789062,11.34000015258789,192.64999389648438,89.05000305175781,15.0
2024-01-05 14:30:00+00:00,90.9800033569336,475.1400146484375,43.06999969482422,136.47999572753906,159.22999572753906,11.505000114440918,192.96499633789062,89.17500305175781,15.140000343322754
2024-01-05 15:30:00+00:00,90.87020111083984,475.1449890136719,42.93000030517578,136.10499572753906,158.8800048828125,11.329999923706055,192.4550018310547,89.26000213623047,15.125
2024-01-05 16:30:00+00:00,90.52999877929688,474.1099853515625,42.905799865722656,135.6300048828125,158.6300048828125,11.220000267028809,193.1199951171875,88.94999694824219,14.989999771118164
